,Symbol_x,Date,Expiry,Strike Price,Call Price,Symbol_y,Put Price
284,HDFCBANK,12-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
285,HDFCBANK,13-Aug-2014,28-Aug-2014,900,0.3,HDFCBANK,103.0
286,HDFCBANK,13-Aug-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
287,HDFCBANK,13-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
288,HDFCBANK,14-Aug-2014,28-Aug-2014,900,0.55,HDFCBANK,103.0
289,HDFCBANK,14-Aug-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
290,HDFCBANK,14-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
291,HDFCBANK,18-Aug-2014,28-Aug-2014,900,0.4,HDFCBANK,103.0
292,HDFCBANK,18-Aug-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
293,HDFCBANK,18-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
294,HDFCBANK,19-Aug-2014,28-Aug-2014,900,0.3,HDFCBANK,103.0
295,HDFCBANK,19-Aug-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
296,HDFCBANK,19-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
297,HDFCBANK,20-Aug-2014,28-Aug-2014,900,0.15,HDFCBANK,103.0
298,HDFCBANK,20-Aug-2014,25-Sep-2014,900,3.5,HDFCBANK,65.0
299,HDFCBANK,20-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
300,HDFCBANK,21-Aug-2014,28-Aug-2014,900,0.15,HDFCBANK,103.0
301,HDFCBANK,21-Aug-2014,25-Sep-2014,900,5.25,HDFCBANK,65.0
302,HDFCBANK,21-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
